,loc,drug
2835,https://www.goodrx.com/leukine,leukine
2836,https://www.goodrx.com/leuprolide,leuprolide
2837,https://www.goodrx.com/leuprolide-and-norethindrone,leuprolide-and-norethindrone
2838,https://www.goodrx.com/levalbuterol,levalbuterol
2839,https://www.goodrx.com/levaquin,levaquin
2840,https://www.goodrx.com/levatol,levatol
2841,https://www.goodrx.com/levbid,levbid
2842,https://www.goodrx.com/levemir,levemir
2843,https://www.goodrx.com/levetiracetam,levetiracetam
2844,https://www.goodrx.com/levetiracetam-er,levetiracetam-er
2845,https://www.goodrx.com/levicyn,levicyn
2846,https://www.goodrx.com/levitra,levitra
2847,https://www.goodrx.com/levlite,levlite
2848,https://www.goodrx.com/levo-dromoran,levo-dromoran
2849,https://www.goodrx.com/levo-t,levo-t
2850,https://www.goodrx.com/levobunolol,levobunolol
2851,https://www.goodrx.com/levocarnitine,levocarnitine
2852,https://www.goodrx.com/levocarnitine-sf,levocarnitine-sf
2853,https://www.goodrx.com/levocetirizine,levocetirizine
2854,https://www.goodrx.com/levocetirizine-non-prescription,levocetirizine-non-prescription
2855,https://www.goodrx.com/levofloxacin,levofloxacin
2856,https://www.goodrx.com/levoleucovorin,levoleucovorin
2857,https://www.goodrx.com/levomilnacipran,levomilnacipran
2858,https://www.goodrx.com/levomilnacipran-er,levomilnacipran-er
2859,https://www.goodrx.com/levonest,levonest
2860,https://www.goodrx.com/levonorgestrel,levonorgestrel
2861,https://www.goodrx.com/levora,levora
2862,https://www.goodrx.com/levorphanol,levorphanol
2863,https://www.goodrx.com/levothroid,levothroid
2864,https://www.goodrx.com/levothyroxine,levothyroxine
2865,https://www.goodrx.com/levothyroxine-liothyronine,levothyroxine-liothyronine
2866,https://www.goodrx.com/levoxyl,levoxyl
2867,https://www.goodrx.com/levsin,levsin
2868,https://www.goodrx.com/levulan,levulan
2869,https://www.goodrx.com/lexapro,lexapro
2870,https://www.goodrx.com/lexette,lexette
2871,https://www.goodrx.com/lexiscan,lexiscan
2872,https://www.goodrx.com/lexiva,lexiva
2873,https://www.goodrx.com/lialda,lialda
2874,https://www.goodrx.com/librax,librax
2875,https://www.goodrx.com/librium,librium
2876,https://www.goodrx.com/libtayo,libtayo
2877,https://www.goodrx.com/licart,licart
2878,https://www.goodrx.com/lidamantle-hc,lidamantle-hc
2879,https://www.goodrx.com/lidex,lidex
2880,https://www.goodrx.com/lidex-e,lidex-e
2881,https://www.goodrx.com/lidocaine,lidocaine
2882,https://www.goodrx.com/lidocaine-otc,lidocaine-otc
2883,https://www.goodrx.com/lidocaine-hydrocortisone,lidocaine-hydrocortisone
2884,https://www.goodrx.com/lidocaine-menthol,lidocaine-menthol
2885,https://www.goodrx.com/lidocaine-methyl-salicylate-camphor,lidocaine-methyl-salicylate-camphor
2886,https://www.goodrx.com/lidocaine-phenylephrine-hcl,lidocaine-phenylephrine-hcl
2887,https://www.goodrx.com/lidocaine-prilocaine,lidocaine-prilocaine
2888,https://www.goodrx.com/lidoderm,lidoderm
2889,https://www.goodrx.com/lidogel,lidogel
2890,https://www.goodrx.com/lidorx,lidorx
2891,https://www.goodrx.com/lidospot,lidospot
2892,https://www.goodrx.com/lidotral,lidotral
2893,https://www.goodrx.com/lifitegrast,lifitegrast
2894,https://www.goodrx.com/liletta,liletta
2895,https://www.goodrx.com/lillow,lillow
2896,https://www.goodrx.com/limbitrol,limbitrol
2897,https://www.goodrx.com/limbrel,limbrel
2898,https://www.goodrx.com/linaclotide,linaclotide
2899,https://www.goodrx.com/linagliptin,linagliptin
2900,https://www.goodrx.com/lincocin,lincocin
2901,https://www.goodrx.com/lincomycin,lincomycin
2902,https://www.goodrx.com/lindane,lindane
2903,https://www.goodrx.com/linezolid,linezolid
2904,https://www.goodrx.com/linzess,linzess
2905,https://www.goodrx.com/lioresal,lioresal
2906,https://www.goodrx.com/liothyronine,liothyronine
2907,https://www.goodrx.com/liotrix,liotrix
2908,https://www.goodrx.com/lipitor,lipitor
2909,https://www.goodrx.com/lipo-hepin,lipo-hepin
2910,https://www.goodrx.com/lipofen,lipofen
2911,https://www.goodrx.com/liptruzet,liptruzet
2912,https://www.goodrx.com/liquadd,liquadd
2913,https://www.goodrx.com/liquaemin,liquaemin
2914,https://www.goodrx.com/lisdexamfetamine,lisdexamfetamine
2915,https://www.goodrx.com/lisinopril,lisinopril
2916,https://www.goodrx.com/lisinopril-hctz,lisinopril-hctz
2917,https://www.goodrx.com/lithane,lithane
2918,https://www.goodrx.com/lithium,lithium
2919,https://www.goodrx.com/lithium-er,lithium-er
2920,https://www.goodrx.com/lithobid,lithobid
2921,https://www.goodrx.com/lithonate,lithonate
2922,https://www.goodrx.com/lithostat,lithostat
2923,https://www.goodrx.com/lithotabs,lithotabs
2924,https://www.goodrx.com/livalo,livalo
2925,https://www.goodrx.com/lixisenatide,lixisenatide
2926,https://www.goodrx.com/lo-loestrin-fe,lo-loestrin-fe
2927,https://www.goodrx.com/lo-minastrin-fe,lo-minastrin-fe
2928,https://www.goodrx.com/lo-simpesse,lo-simpesse
2929,https://www.goodrx.com/lo-zumandimine,lo-zumandimine
2930,https://www.goodrx.com/lo-ovral,lo-ovral
2931,https://www.goodrx.com/locoid,locoid
2932,https://www.goodrx.com/locoid-lipocream,locoid-lipocream
2933,https://www.goodrx.com/lodine,lodine
2934,https://www.goodrx.com/lodine-xl,lodine-xl
2935,https://www.goodrx.com/lodosyn,lodosyn
2936,https://www.goodrx.com/lodoxamide,lodoxamide
2937,https://www.goodrx.com/lodrane-d,lodrane-d
2938,https://www.goodrx.com/loestrin-1.5-30,loestrin-1.5-30
2939,https://www.goodrx.com/loestrin-1-20,loestrin-1-20
2940,https://www.goodrx.com/loestrin-24-fe,loestrin-24-fe
2941,https://www.goodrx.com/loestrin-fe-1.5-30,loestrin-fe-1.5-30
2942,https://www.goodrx.com/loestrin-fe-1-20,loestrin-fe-1-20
2943,https://www.goodrx.com/lofibra,lofibra
2944,https://www.goodrx.com/lojaimiess,lojaimiess
2945,https://www.goodrx.com/lokara,lokara
2946,https://www.goodrx.com/lokelma,lokelma
2947,https://www.goodrx.com/lomaira,lomaira
2948,https://www.goodrx.com/lomedia-24-fe,lomedia-24-fe
2949,https://www.goodrx.com/lomitapide,lomitapide
2950,https://www.goodrx.com/lomotil,lomotil
2951,https://www.goodrx.com/lomustine,lomustine
2952,https://www.goodrx.com/lonapegsomatropin-tcgd,lonapegsomatropin-tcgd
2953,https://www.goodrx.com/loncastuximab-tesirine,loncastuximab-tesirine
2954,https://www.goodrx.com/lonhala-magnair,lonhala-magnair
2955,https://www.goodrx.com/loniten,loniten
2956,https://www.goodrx.com/lonox,lonox
2957,https://www.goodrx.com/lonsurf,lonsurf
2958,https://www.goodrx.com/loperamide,loperamide
2959,https://www.goodrx.com/loperamide-a-d,loperamide-a-d
2960,https://www.goodrx.com/loperamide-simethicone,loperamide-simethicone
2961,https://www.goodrx.com/lopid,lopid
2962,https://www.goodrx.com/lopinavir-ritonavir,lopinavir-ritonavir
2963,https://www.goodrx.com/lopreeza,lopreeza
2964,https://www.goodrx.com/lopressor,lopressor
2965,https://www.goodrx.com/lopressor-hct,lopressor-hct
2966,https://www.goodrx.com/loprox,loprox
2967,https://www.goodrx.com/lopurin,lopurin
2968,https://www.goodrx.com/loratadine,loratadine
2969,https://www.goodrx.com/loratadine-pseudoephedrine,loratadine-pseudoephedrine
2970,https://www.goodrx.com/lorazepam,lorazepam
2971,https://www.goodrx.com/lorbrena,lorbrena
2972,https://www.goodrx.com/lorcet,lorcet
2973,https://www.goodrx.com/lortab,lortab
2974,https://www.goodrx.com/loryna,loryna
2975,https://www.goodrx.com/lorzone,lorzone
2976,https://www.goodrx.com/losartan,losartan
2977,https://www.goodrx.com/losartan-hctz,losartan-hctz
2978,https://www.goodrx.com/loseasonique,loseasonique
2979,https://www.goodrx.com/lotemax,lotemax
2980,https://www.goodrx.com/lotemax-sm,lotemax-sm
2981,https://www.goodrx.com/lotensin,lotensin
2982,https://www.goodrx.com/lotensin-hct,lotensin-hct
2983,https://www.goodrx.com/loteprednol,loteprednol
2984,https://www.goodrx.com/loteprednol-and-tobramycin,loteprednol-and-tobramycin
2985,https://www.goodrx.com/lotrel,lotrel
2986,https://www.goodrx.com/lotrimin,lotrimin
2987,https://www.goodrx.com/lotrimin-ultra,lotrimin-ultra
2988,https://www.goodrx.com/lotrisone,lotrisone
2989,https://www.goodrx.com/lotronex,lotronex
2990,https://www.goodrx.com/lovastatin,lovastatin
2991,https://www.goodrx.com/lovaza,lovaza
2992,https://www.goodrx.com/lovenox,lovenox
2993,https://www.goodrx.com/low-ogestrel,low-ogestrel
2994,https://www.goodrx.com/loxapine,loxapine
2995,https://www.goodrx.com/loxitane,loxitane
2996,https://www.goodrx.com/loyon,loyon
2997,https://www.goodrx.com/lozol,lozol
2998,https://www.goodrx.com/lubiprostone,lubiprostone
2999,https://www.goodrx.com/lucemyra,lucemyra
3000,https://www.goodrx.com/lucentis,lucentis
3001,https://www.goodrx.com/ludent,ludent
3002,https://www.goodrx.com/ludiomil,ludiomil
3003,https://www.goodrx.com/lufyllin,lufyllin
3004,https://www.goodrx.com/lufyllin-gg,lufyllin-gg
3005,https://www.goodrx.com/luliconazole,luliconazole
3006,https://www.goodrx.com/lumakras,lumakras
3007,https://www.goodrx.com/lumateperone,lumateperone
3008,https://www.goodrx.com/lumigan,lumigan
3009,https://www.goodrx.com/luminal,luminal
3010,https://www.goodrx.com/lumizyme,lumizyme
3011,https://www.goodrx.com/lumoxiti,lumoxiti
3012,https://www.goodrx.com/lunesta,lunesta
3013,https://www.goodrx.com/lupaneta,lupaneta
3014,https://www.goodrx.com/lupkynis,lupkynis
3015,https://www.goodrx.com/lupron,lupron
3016,https://www.goodrx.com/lupron-depot,lupron-depot
3017,https://www.goodrx.com/lupron-depot-ped,lupron-depot-ped
3018,https://www.goodrx.com/lurasidone,lurasidone
3019,https://www.goodrx.com/lusduna,lusduna
3020,https://www.goodrx.com/lustra,lustra
3021,https://www.goodrx.com/lustra-af,lustra-af
3022,https://www.goodrx.com/lutera,lutera
3023,https://www.goodrx.com/luvox,luvox
3024,https://www.goodrx.com/luvox-cr,luvox-cr
3025,https://www.goodrx.com/luxamend,luxamend
3026,https://www.goodrx.com/luxiq,luxiq
3027,https://www.goodrx.com/luxturna,luxturna
3028,https://www.goodrx.com/luzu,luzu
3029,https://www.goodrx.com/lybalvi,lybalvi
3030,https://www.goodrx.com/lybrel,lybrel
3031,https://www.goodrx.com/lyllana,lyllana
3032,https://www.goodrx.com/lymepak,lymepak
3033,https://www.goodrx.com/lynparza,lynparza
3034,https://www.goodrx.com/lyrica,lyrica
3035,https://www.goodrx.com/lyrica-cr,lyrica-cr
3036,https://www.goodrx.com/lysodren,lysodren
3037,https://www.goodrx.com/lysteda,lysteda
3038,https://www.goodrx.com/lyumjev,lyumjev
3039,https://www.goodrx.com/lyza,lyza
3040,https://www.goodrx.com/macitentan,macitentan
3041,https://www.goodrx.com/macrilen,macrilen
3042,https://www.goodrx.com/macrobid,macrobid
3043,https://www.goodrx.com/macrodantin,macrodantin
3044,https://www.goodrx.com/macugen,macugen
3045,https://www.goodrx.com/mafenide,mafenide
3046,https://www.goodrx.com/magnacet,magnacet
3047,https://www.goodrx.com/magnesium-citrate,magnesium-citrate
3048,https://www.goodrx.com/magnesium-oxide,magnesium-oxide
3049,https://www.goodrx.com/magnesium-sulfate,magnesium-sulfate
3050,https://www.goodrx.com/makena,makena
3051,https://www.goodrx.com/malarone,malarone
3052,https://www.goodrx.com/malaseb,malaseb
3053,https://www.goodrx.com/malathion,malathion
3054,https://www.goodrx.com/mandelamine,mandelamine
3055,https://www.goodrx.com/mannitol,mannitol
3056,https://www.goodrx.com/mapap,mapap
3057,https://www.goodrx.com/mapap-arthritis-pain,mapap-arthritis-pain
3058,https://www.goodrx.com/mapap-cold,mapap-cold
3059,https://www.goodrx.com/mapap-extra-strength,mapap-extra-strength
3060,https://www.goodrx.com/mapap-pm,mapap-pm
3061,https://www.goodrx.com/maprotiline,maprotiline
3062,https://www.goodrx.com/mar-cof-bp,mar-cof-bp
3063,https://www.goodrx.com/mar-cof-cg,mar-cof-cg
3064,https://www.goodrx.com/maraviroc,maraviroc
3065,https://www.goodrx.com/marbofloxacin,marbofloxacin
3066,https://www.goodrx.com/margenza,margenza
3067,https://www.goodrx.com/marin-for-cats,marin-for-cats
3068,https://www.goodrx.com/marin-for-dogs,marin-for-dogs
3069,https://www.goodrx.com/marinol,marinol
3070,https://www.goodrx.com/marlissa,marlissa
3071,https://www.goodrx.com/marnatal-f,marnatal-f
3072,https://www.goodrx.com/maropitant,maropitant
3073,https://www.goodrx.com/marplan,marplan
3074,https://www.goodrx.com/marqibo,marqibo
3075,https://www.goodrx.com/marten,marten
3076,https://www.goodrx.com/masitinib,masitinib
3077,https://www.goodrx.com/matulane,matulane
3078,https://www.goodrx.com/matzim-la,matzim-la
3079,https://www.goodrx.com/mavenclad,mavenclad
3080,https://www.goodrx.com/mavik,mavik
3081,https://www.goodrx.com/mavyret,mavyret
3082,https://www.goodrx.com/maxair-autohaler,maxair-autohaler
3083,https://www.goodrx.com/maxalt,maxalt
3084,https://www.goodrx.com/maxalt-mlt,maxalt-mlt
3085,https://www.goodrx.com/maxaron-forte,maxaron-forte
3086,https://www.goodrx.com/maxidex,maxidex
3087,https://www.goodrx.com/maxidone,maxidone
3088,https://www.goodrx.com/maxipeme,maxipeme
3089,https://www.goodrx.com/maxitrol,maxitrol
3090,https://www.goodrx.com/maxivate,maxivate
3091,https://www.goodrx.com/maxzide,maxzide
3092,https://www.goodrx.com/mayzent,mayzent
3093,https://www.goodrx.com/measles-mumps-and-rubella-virus-vaccine,measles-mumps-and-rubella-virus-vaccine
3094,https://www.goodrx.com/measles-mumps-rubella-and-varicella-virus-vaccine,measles-mumps-rubella-and-varicella-virus-vaccine
3095,https://www.goodrx.com/mebendazole,mebendazole
3096,https://www.goodrx.com/meclizine,meclizine
3097,https://www.goodrx.com/meclizine-non-prescription,meclizine-non-prescription
3098,https://www.goodrx.com/meclodium,meclodium
3099,https://www.goodrx.com/meclofenamate,meclofenamate
3100,https://www.goodrx.com/meclomen,meclomen
3101,https://www.goodrx.com/medrol,medrol
3102,https://www.goodrx.com/medroxyprogesterone,medroxyprogesterone
3103,https://www.goodrx.com/mefenamic-acid,mefenamic-acid
3104,https://www.goodrx.com/mefloquine,mefloquine
3105,https://www.goodrx.com/megace,megace
3106,https://www.goodrx.com/megace-es,megace-es
3107,https://www.goodrx.com/megestrol,megestrol
3108,https://www.goodrx.com/mekinist,mekinist
3109,https://www.goodrx.com/mektovi,mektovi
3110,https://www.goodrx.com/melatonin,melatonin
3111,https://www.goodrx.com/mellaril,mellaril
3112,https://www.goodrx.com/melodetta-24-fe,melodetta-24-fe
3113,https://www.goodrx.com/meloxicam,meloxicam
3114,https://www.goodrx.com/melpaque-hp,melpaque-hp
3115,https://www.goodrx.com/melphalan,melphalan
3116,https://www.goodrx.com/melquin-3,melquin-3
3117,https://www.goodrx.com/melquin-hp,melquin-hp
3118,https://www.goodrx.com/memantine,memantine
3119,https://www.goodrx.com/memantine-er,memantine-er
3120,https://www.goodrx.com/memantine-donepezil,memantine-donepezil
3121,https://www.goodrx.com/men-s-rogaine,men-s-rogaine
3122,https://www.goodrx.com/menactra,menactra
3123,https://www.goodrx.com/menest,menest
3124,https://www.goodrx.com/menhibrix,menhibrix
3125,https://www.goodrx.com/menopur,menopur
3126,https://www.goodrx.com/menostar,menostar
3127,https://www.goodrx.com/menquadfi,menquadfi
3128,https://www.goodrx.com/mentax,mentax
3129,https://www.goodrx.com/menthol,menthol
3130,https://www.goodrx.com/menthol-zinc,menthol-zinc
3131,https://www.goodrx.com/menveo,menveo
3132,https://www.goodrx.com/meperidine,meperidine
3133,https://www.goodrx.com/meperitab,meperitab
3134,https://www.goodrx.com/mephyton,mephyton
3135,https://www.goodrx.com/mepolizumab,mepolizumab
3136,https://www.goodrx.com/meprobamate,meprobamate
3137,https://www.goodrx.com/mepron,mepron
3138,https://www.goodrx.com/mepsevii,mepsevii
3139,https://www.goodrx.com/mercaptopurine,mercaptopurine
3140,https://www.goodrx.com/meropenem,meropenem
3141,https://www.goodrx.com/merrem,merrem
3142,https://www.goodrx.com/merzee,merzee
3143,https://www.goodrx.com/mesalamine,mesalamine
3144,https://www.goodrx.com/mesalamine-dr,mesalamine-dr
3145,https://www.goodrx.com/mesalamine-er,mesalamine-er
3146,https://www.goodrx.com/mesna,mesna
3147,https://www.goodrx.com/mesnex,mesnex
3148,https://www.goodrx.com/mestinon,mestinon
3149,https://www.goodrx.com/metacam,metacam
3150,https://www.goodrx.com/metadate-cd,metadate-cd
3151,https://www.goodrx.com/metadate-er,metadate-er
3152,https://www.goodrx.com/metafolbic,metafolbic
3153,https://www.goodrx.com/metafolbic-plus,metafolbic-plus
3154,https://www.goodrx.com/metaglip,metaglip
3155,https://www.goodrx.com/metamucil,metamucil
3156,https://www.goodrx.com/metanx,metanx
3157,https://www.goodrx.com/metaproterenol,metaproterenol
3158,https://www.goodrx.com/metaxalone,metaxalone
3159,https://www.goodrx.com/metformin,metformin
3160,https://www.goodrx.com/metformin-and-linagliptin,metformin-and-linagliptin
3161,https://www.goodrx.com/metformin-er-fortamet,metformin-er-fortamet
3162,https://www.goodrx.com/metformin-er-glucophage-xr,metformin-er-glucophage-xr
3163,https://www.goodrx.com/metformin-er-glumetza,metformin-er-glumetza
3164,https://www.goodrx.com/methadone,methadone
3165,https://www.goodrx.com/methadose,methadose
3166,https://www.goodrx.com/methamphetamine,methamphetamine
3167,https://www.goodrx.com/methazolamide,methazolamide
3168,https://www.goodrx.com/methenamine-hippurate,methenamine-hippurate
3169,https://www.goodrx.com/methenamine-mandelate,methenamine-mandelate
3170,https://www.goodrx.com/methergine,methergine
3171,https://www.goodrx.com/methigel,methigel
3172,https://www.goodrx.com/methimazole,methimazole
3173,https://www.goodrx.com/methio-form,methio-form
3174,https://www.goodrx.com/methitest,methitest
3175,https://www.goodrx.com/methlnaltrexone,methlnaltrexone
3176,https://www.goodrx.com/methocarbamol,methocarbamol
3177,https://www.goodrx.com/methotrexate,methotrexate
3178,https://www.goodrx.com/methoxsalen,methoxsalen
3179,https://www.goodrx.com/methscopolamine,methscopolamine
3180,https://www.goodrx.com/methsuximide,methsuximide
3181,https://www.goodrx.com/methyclothiazide,methyclothiazide
3182,https://www.goodrx.com/methyl-salicylate,methyl-salicylate
3183,https://www.goodrx.com/methylcobalamin,methylcobalamin
3184,https://www.goodrx.com/methyldopa,methyldopa
3185,https://www.goodrx.com/methyldopa-chlorothiazide,methyldopa-chlorothiazide
3186,https://www.goodrx.com/methyldopa-hctz,methyldopa-hctz
3187,https://www.goodrx.com/methylene-blue,methylene-blue
3188,https://www.goodrx.com/methylergonovine,methylergonovine
3189,https://www.goodrx.com/methylin,methylin
3190,https://www.goodrx.com/methylin-er,methylin-er
3191,https://www.goodrx.com/methylphenidate,methylphenidate
3192,https://www.goodrx.com/methylphenidate-cd,methylphenidate-cd
3193,https://www.goodrx.com/methylphenidate-er,methylphenidate-er
3194,https://www.goodrx.com/methylphenidate-la,methylphenidate-la
3195,https://www.goodrx.com/methylphenidate-sr,methylphenidate-sr
3196,https://www.goodrx.com/methylphenidate-xr,methylphenidate-xr
3197,https://www.goodrx.com/methylprednisolone,methylprednisolone
3198,https://www.goodrx.com/methylprednisolone-acetate,methylprednisolone-acetate
3199,https://www.goodrx.com/methylprednisolone-sodium-succinate,methylprednisolone-sodium-succinate
3200,https://www.goodrx.com/methyltestosterone,methyltestosterone
3201,https://www.goodrx.com/metipranolol,metipranolol
3202,https://www.goodrx.com/metoclopramide,metoclopramide
3203,https://www.goodrx.com/metolazone,metolazone
3204,https://www.goodrx.com/metopirone,metopirone
3205,https://www.goodrx.com/metoprolol,metoprolol
3206,https://www.goodrx.com/metoprolol-er,metoprolol-er
3207,https://www.goodrx.com/metoprolol-hctz,metoprolol-hctz
3208,https://www.goodrx.com/metozolv,metozolv
3209,https://www.goodrx.com/metreleptin,metreleptin
3210,https://www.goodrx.com/metrocream,metrocream
3211,https://www.goodrx.com/metrogel,metrogel
3212,https://www.goodrx.com/metrogel-vaginal,metrogel-vaginal
3213,https://www.goodrx.com/metrolotion,metrolotion
3214,https://www.goodrx.com/metronidazole,metronidazole
3215,https://www.goodrx.com/metyrapone,metyrapone
3216,https://www.goodrx.com/metyrosine,metyrosine
3217,https://www.goodrx.com/mevacor,mevacor
3218,https://www.goodrx.com/mexiletine,mexiletine
3219,https://www.goodrx.com/mexitil,mexitil
3220,https://www.goodrx.com/miacalcin,miacalcin
3221,https://www.goodrx.com/mibelas-24-fe,mibelas-24-fe
3222,https://www.goodrx.com/micafungin,micafungin
3223,https://www.goodrx.com/micardis,micardis
3224,https://www.goodrx.com/micardis-hct,micardis-hct
3225,https://www.goodrx.com/miconazole,miconazole
3226,https://www.goodrx.com/miconazole-1,miconazole-1
3227,https://www.goodrx.com/miconazole-3,miconazole-3
3228,https://www.goodrx.com/miconazole-7,miconazole-7
3229,https://www.goodrx.com/micort-hc,micort-hc
3230,https://www.goodrx.com/micro-k,micro-k
3231,https://www.goodrx.com/microgestin-1.5-30,microgestin-1.5-30
3232,https://www.goodrx.com/microgestin-1-20,microgestin-1-20
3233,https://www.goodrx.com/microgestin-24-fe,microgestin-24-fe
3234,https://www.goodrx.com/microgestin-fe-1.5-30,microgestin-fe-1.5-30
3235,https://www.goodrx.com/microgestin-fe-1-20,microgestin-fe-1-20
3236,https://www.goodrx.com/micronase,micronase
3237,https://www.goodrx.com/micronor,micronor
3238,https://www.goodrx.com/microsulfon,microsulfon
3239,https://www.goodrx.com/microzide,microzide
3240,https://www.goodrx.com/midamor,midamor
3241,https://www.goodrx.com/midazolam,midazolam
3242,https://www.goodrx.com/midodrine,midodrine
3243,https://www.goodrx.com/midrin,midrin
3244,https://www.goodrx.com/mifeprex,mifeprex
3245,https://www.goodrx.com/mifepristone,mifepristone
3246,https://www.goodrx.com/migergot,migergot
3247,https://www.goodrx.com/miglitol,miglitol
3248,https://www.goodrx.com/miglustat,miglustat
3249,https://www.goodrx.com/migranal,migranal
3250,https://www.goodrx.com/milbemite,milbemite
3251,https://www.goodrx.com/mili,mili
3252,https://www.goodrx.com/milk-of-magnesia,milk-of-magnesia
3253,https://www.goodrx.com/millipred,millipred
3254,https://www.goodrx.com/milnacipran,milnacipran
3255,https://www.goodrx.com/milrinone,milrinone
3256,https://www.goodrx.com/miltefosine,miltefosine
3257,https://www.goodrx.com/miltown,miltown
3258,https://www.goodrx.com/mimvey,mimvey
3259,https://www.goodrx.com/minastrin-24-fe,minastrin-24-fe
3260,https://www.goodrx.com/minipress,minipress
3261,https://www.goodrx.com/minitran,minitran
3262,https://www.goodrx.com/minivelle,minivelle
3263,https://www.goodrx.com/minizide,minizide
3264,https://www.goodrx.com/minocin,minocin
3265,https://www.goodrx.com/minocycline,minocycline
3266,https://www.goodrx.com/minocycline-er,minocycline-er
3267,https://www.goodrx.com/minodyl,minodyl
3268,https://www.goodrx.com/minolira,minolira
3269,https://www.goodrx.com/minoxidil,minoxidil
3270,https://www.goodrx.com/minoxidil-non-prescription,minoxidil-non-prescription
3271,https://www.goodrx.com/miostat,miostat
3272,https://www.goodrx.com/mipomersen,mipomersen
3273,https://www.goodrx.com/mirabegron,mirabegron
3274,https://www.goodrx.com/miralax,miralax
3275,https://www.goodrx.com/mirapex,mirapex
3276,https://www.goodrx.com/mirapex-er,mirapex-er
3277,https://www.goodrx.com/mircera,mircera
3278,https://www.goodrx.com/mircette,mircette
3279,https://www.goodrx.com/mirena,mirena
3280,https://www.goodrx.com/mirtazapine,mirtazapine
3281,https://www.goodrx.com/mirvaso,mirvaso
3282,https://www.goodrx.com/misoprostol,misoprostol
3283,https://www.goodrx.com/mita-clear,mita-clear
3284,https://www.goodrx.com/mitaban,mitaban
3285,https://www.goodrx.com/mitigare,mitigare
3286,https://www.goodrx.com/mitomycin,mitomycin
3287,https://www.goodrx.com/mitosol,mitosol
3288,https://www.goodrx.com/mitotane,mitotane
3289,https://www.goodrx.com/mitoxantrone,mitoxantrone
3290,https://www.goodrx.com/mmr,mmr
3291,https://www.goodrx.com/moban,moban
3292,https://www.goodrx.com/mobic,mobic
3293,https://www.goodrx.com/mobocertinib,mobocertinib
3294,https://www.goodrx.com/modafinil,modafinil
3295,https://www.goodrx.com/moderiba,moderiba
3296,https://www.goodrx.com/modicon,modicon
3297,https://www.goodrx.com/moduretic,moduretic
3298,https://www.goodrx.com/moexipril,moexipril
3299,https://www.goodrx.com/moexipril-hctz,moexipril-hctz
3300,https://www.goodrx.com/mogamulizumab-kpkc,mogamulizumab-kpkc
3301,https://www.goodrx.com/molindone,molindone
3302,https://www.goodrx.com/mometamax,mometamax
3303,https://www.goodrx.com/mometasone,mometasone
3304,https://www.goodrx.com/mometasone-and-formoterol,mometasone-and-formoterol
3305,https://www.goodrx.com/mondoxyne-nl,mondoxyne-nl
3306,https://www.goodrx.com/monistat-1,monistat-1
3307,https://www.goodrx.com/monistat-3,monistat-3
3308,https://www.goodrx.com/monistat-7,monistat-7
3309,https://www.goodrx.com/monjuvi,monjuvi
3310,https://www.goodrx.com/mono-gesic,mono-gesic
3311,https://www.goodrx.com/mono-linyah,mono-linyah
3312,https://www.goodrx.com/monoclate-p,monoclate-p
3313,https://www.goodrx.com/monodox,monodox
3314,https://www.goodrx.com/monoferric,monoferric
3315,https://www.goodrx.com/monoject,monoject
3316,https://www.goodrx.com/monoket,monoket
3317,https://www.goodrx.com/mononessa,mononessa
3318,https://www.goodrx.com/mononine,mononine
3319,https://www.goodrx.com/monopril,monopril
3320,https://www.goodrx.com/monopril-hct,monopril-hct
3321,https://www.goodrx.com/monovisc,monovisc
3322,https://www.goodrx.com/montelukast,montelukast
3323,https://www.goodrx.com/monurol,monurol
3324,https://www.goodrx.com/more-cowbell,more-cowbell
3325,https://www.goodrx.com/morgidox,morgidox
3326,https://www.goodrx.com/morphabond-er,morphabond-er
3327,https://www.goodrx.com/morphine,morphine
3328,https://www.goodrx.com/morphine-and-naltrexone,morphine-and-naltrexone
3329,https://www.goodrx.com/morphine-er,morphine-er
3330,https://www.goodrx.com/morphine-once-daily,morphine-once-daily
3331,https://www.goodrx.com/motegrity,motegrity
3332,https://www.goodrx.com/motofen,motofen
3333,https://www.goodrx.com/motrin,motrin
3334,https://www.goodrx.com/motrin-ib,motrin-ib
3335,https://www.goodrx.com/motrin-junior-strength,motrin-junior-strength
3336,https://www.goodrx.com/motrin-pm,motrin-pm
3337,https://www.goodrx.com/movantik,movantik
3338,https://www.goodrx.com/moviprep,moviprep
3339,https://www.goodrx.com/moxatag,moxatag
3340,https://www.goodrx.com/moxetumomab-pasudotox-tdfk,moxetumomab-pasudotox-tdfk
3341,https://www.goodrx.com/moxeza,moxeza
3342,https://www.goodrx.com/moxidectin,moxidectin
3343,https://www.goodrx.com/moxifloxacin,moxifloxacin
3344,https://www.goodrx.com/mozobil,mozobil
3345,https://www.goodrx.com/ms-contin,ms-contin
3346,https://www.goodrx.com/mucinex,mucinex
3347,https://www.goodrx.com/mucinex-d,mucinex-d
3348,https://www.goodrx.com/mucinex-dm,mucinex-dm
3349,https://www.goodrx.com/mucomyst,mucomyst
3350,https://www.goodrx.com/mulpleta,mulpleta
3351,https://www.goodrx.com/multaq,multaq
3352,https://www.goodrx.com/multigen,multigen
3353,https://www.goodrx.com/multigen-folic,multigen-folic
3354,https://www.goodrx.com/multigen-plus,multigen-plus
3355,https://www.goodrx.com/multilex-tm,multilex-tm
3356,https://www.goodrx.com/multivitamin-with-fluoride,multivitamin-with-fluoride
